STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2004,,9.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2005,,9.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2006,,7.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2007,,7.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2008,,7.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2009,,9.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2010,,9.2,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2011,,9.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2012,,8.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2013,,9.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2014,,9.6,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2015,,9.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2016,,10.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2017,,9.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2018,,9.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2019,,8.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2020,,9.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2021,,9.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2022,,9.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2023,,9.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2024,,10.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,1999,,,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2000,,9.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2001,,6.2,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2002,,7.3,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2003,,10.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2004,,10.7,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2005,,10.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2006,,6.4,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2007,,7.7,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,,8.0,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2009,,8.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2010,,11.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2011,,12.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2012,,23.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2013,,32.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2014,,24.5,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2015,,33.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2016,,20.0,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2017,,24.3,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2018,,20.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2019,,13.4,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2020,,13.4,,u,low reliability,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2021,,15.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2022,,20.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2023,,17.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2024,,16.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,1998,,25.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,1999,,35.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2000,,38.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2001,,35.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2002,,35.6,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2003,,38.5,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2004,,43.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2005,,42.9,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2006,,37.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2007,,29.4,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,,28.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2009,,38.5,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2010,,39.1,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2011,,42.4,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2012,,44.9,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2013,,36.2,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2014,,30.0,,b,break in time series,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2015,,35.8,,,,,
dataflow,ESTAT:YTH_EMPL_090(1.0),"Youth unemployment by sex, age and educational attainment level",A,Annual,T,Total,Y15-29,From 15 to 29 years,PC,Percentage,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2016,,27.6,,,,,
