STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2003,,57.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2004,,56.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2005,,55.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2006,,55.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2007,,54.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2008,,57.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2009,,58.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2010,,57.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2011,,57.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2012,,57.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2013,,57.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2014,,56.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2015,,56.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2016,,57.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2017,,56.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2018,,57.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2019,,56.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2020,,55.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2021,,55.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2022,,55.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2023,,55.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CH,Switzerland,2024,,56.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,1999,,34.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2000,,36.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2001,,39.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2002,,41.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2003,,40.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2004,,41.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2005,,39.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2006,,40.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2007,,40.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,,39.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2009,,41.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2010,,45.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2011,,43.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2012,,38.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2013,,36.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2014,,36.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2015,,36.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2016,,36.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2017,,36.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2018,,37.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2019,,40.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2020,,39.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2021,,41.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2022,,43.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2023,,44.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2024,,44.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,1998,,31.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,1999,,28.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2000,,29.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2001,,27.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2002,,26.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2003,,25.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2004,,23.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2005,,22.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2006,,23.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2007,,23.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,,24.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2009,,22.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2010,,22.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2011,,21.8,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2012,,21.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2013,,20.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2014,,21.5,,b,break in time series,,
