STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2002,,10.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2003,,12.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2004,,11.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2005,,12.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2006,,12.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2007,,11.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2008,,8.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2009,,9.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2010,,8.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2011,,9.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2012,,11.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2013,,12.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2014,,12.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2015,,13.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2016,,13.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2017,,13.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2018,,15.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2019,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2020,,13.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2021,,15.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2022,,16.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2023,,16.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IS,Iceland,2024,,16.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,1995,,11.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,1996,,12.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,1997,,11.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,1998,,11.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,1999,,12.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2000,,14.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2001,,14.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2002,,14.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2003,,15.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2004,,12.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2005,,13.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2006,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2007,,14.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2008,,15.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2009,,15.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2010,,16.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2011,,19.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2012,,19.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2013,,18.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2014,,18.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2015,,19.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2016,,19.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2017,,20.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2018,,20.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2019,,20.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2020,,19.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2021,,20.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2022,,22.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2023,,21.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,IT,Italy,2024,,21.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,1998,,40.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,1999,,41.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2000,,41.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2001,,22.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2002,,23.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2003,,25.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2004,,23.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2005,,24.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2006,,23.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2007,,21.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2008,,20.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2009,,19.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2010,,16.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2011,,15.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2012,,15.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2013,,16.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2014,,18.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2015,,23.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2016,,22.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2017,,22.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2018,,22.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2019,,24.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2020,,23.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2021,,22.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2022,,22.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2023,,21.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LT,Lithuania,2024,,22.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,1995,,8.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,1996,,7.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,1997,,7.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,1999,,3.4,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2000,,3.9,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2001,,3.1,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2002,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2003,,2.3,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2004,,5.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2005,,4.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2006,,3.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2007,,3.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2008,,4.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2009,,3.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2010,,4.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2011,,4.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2012,,4.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2013,,5.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2014,,4.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2015,,4.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2016,,5.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2017,,4.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2018,,5.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2019,,5.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2020,,4.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2021,,5.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2022,,6.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2023,,5.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LU,Luxembourg,2024,,4.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,1998,,17.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,1999,,17.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2000,,15.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2001,,18.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2002,,18.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2003,,23.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2004,,19.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2005,,20.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2006,,16.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2007,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2008,,18.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2009,,17.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2010,,16.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2011,,19.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2012,,21.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2013,,20.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2014,,18.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2015,,19.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2016,,18.5,,,,,
